22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430257 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
22 1708430258 1.000000 1 1.000000 1.000000 1.000000
